http://dbpedia.org/ontology/Weapon,http://dbpedia.org/ontology/length
"10,5 cm Leichtgeschütz 40",1.902
10.5 cm Leichtgeschütz 40,1.902
"10,5 cm Leichtgeschütz 40",1.902
LG 40,1.902
بي إل زد-45,10.5
155/45 Norinco SP,10.5
PLZ-45,10.5
PLZ-45,10.5
PLZ-45,10.5
PLZ-45自行加榴炮,10.5
دبابة في تي,9.06
VT1 (Panzer),9.06
Versuchsträger 1,9.06
VT1 (戦車),9.06
VT1 (Леопард 3),9.06
VT坦克,9.06
VT tank,9.06
Alamang,0.74
Alamang,0.74
Billao,0.4318
Billao,0.4318
Billao,0.4318
"5,2-cm-Schnelladekanone L/55",2.87
5.2 cm SK L/55 naval gun,2.87
Ch-38,4.2
Х-38,4.2
Kh-38,4.2
Leichttraktor,4.35
Leichttraktor,4.35
Leichttraktor VK-31,4.35
Leichttraktor,4.35
ライヒトトラクトーア,4.35
Leichttraktor,4.35
Leichttraktor,4.35
Leichttraktor,4.35
Leichttraktor,4.35
Leichttraktor,4.35
M2010,1.1811
XM2010,1.1811
M2010,1.1811
M2010增強型狙擊步槍,1.1811
M2010 Enhanced Sniper Rifle,1.1811
Mowag Ortsdienstwagen,2.05
Mowag Ortsdienstwagen,2.05
Mowag Spy,4.55
Mowag Spy,4.55
Saurer 2 CM,6.0
Saurer 2 CM,6.0
Saurer MH4,5.16
Saurer MH4,5.16
Saurer MH4,5.16
Stormartillerivagn m/43,5.05
Stormartillerivagn m/43,5.05
Sav m/43,5.05
Sav m/43,5.05
Stormartillerivagn m/43,5.05
Landsverk L-10,5.2
Stridsvagn m/31,5.2
Stridsvagn m/31,5.2
Stridsvagn m/31,5.2
Strv m/31,5.2
Stridsvagn m/31,5.2
41-cm/45 Jahr 3 Schiffsgeschütz,18.84
41 cm/45 3rd Year Type naval gun,18.84
8 cm Flz.-Rakete Oerlikon,1.05
8 cm Flz.-Rakete Oerlikon,1.05
Colt-Burgess Rifle,1.0668
Colt-Burgess rifle,1.0668
HMS Proserpine (1777),36.576
HMS Proserpine (1777),36.576
M548,4.863
M548,4.863
M548,4.863
M548,4.863
PDSHP,1.52
PDShP,1.52
Sisu K-50SS,9.7
Sisu K-50SS,9.7
SIG 522LR,0.89154
SIG 522LR,0.89154
SIG 522LR半自動步槍,0.89154
SIG 522LR,0.89154
АШ-12,1.02
ASh-12.7突击步枪,1.02
ASh-12.7,1.02
Carro M sahariano,5.8
M16/43 サハリアノ,5.8
Carro Armato Celere Sahariano,5.8
Carro Armato Celere Sahariano,5.8
Fiat M16/43,5.8
GAZ-2330 ティーグル,5.7
GAZ-2330,5.7
Тигр (бронеавтомобиль),5.7
GAZ Tigr,5.7
GAZ Tiger,5.7
HMS Alligator (1821),34.4424
K (família de mísseis),10.0
K Missile family,10.0
Lee Speed,1.2573
Model 1814 common rifle,1.2446
R-29RMU2 Layner,15.0
Р-29РМУ2.1,15.0
R-29RMU2 Layner,15.0
Rakhsh APC,6.06
Remington Model 740,1.0795
SIG 516,0.93218
SIG SG 516突擊步槍,0.93218
SIG SG 516,0.93218
SIG SAUER P938,0.14986
SIG P938手槍,0.14986
SIG Sauer P938,0.14986
SSG 08,1.08966
斯泰爾SSG 08狙擊步槍,1.08966
Steyr SSG 08,1.08966
T-23 (戦車),3.3
Т-23,3.3
T-23 Tankette,3.3
T1 Cunningham,3.6576
T1 Light Tank,3.6576
T1軽戦車,3.6576
T1 Cunningham,3.6576
T1 Light Tank,3.6576
T1 (лёгкий танк),3.6576
T1 Light Tank,3.6576
Pistola Webley,0.216
Webley Self-Loading Pistol,0.216
14 cm/40 11th Year Type naval gun,5.9
30-pounder long gun,3.158
30-pounder short gun,2.919
G5カービン,0.84
G5 (автомат),0.84
G5卡賓槍,0.84
G13 carbine,0.84
Geschützwagen Tiger,10.27
Geschützwagen Tiger,10.27
Geschutzwagen Tiger,10.27
Geschützwagen Tiger,10.27
IMBEL A2,0.993
IMBEL A2,0.993
M16 (rocket),0.7874
Parinco mod. 3R,0.8
73式中型トラック,5.36
73式中型卡車,5.36
Toyota Type 73 Medium Truck,5.36
73式中型トラック,5.49
73式中型卡車,5.49
Toyota Type 73 Medium Truck,5.49
Tipo 58,0.89
58式自動歩槍,0.89
58式自動步槍,0.89
Type 58 assault rifle,0.89
Zoobin,3.18
Smith & Wesson Model 422,0.1905
Alchemy Arms Spectre,0.1778
Bhim self-propelled howitzer,12.4
KN-08,16.0
KN-08洲際彈道飛彈,16.0
KN-08,16.0
Pistolet maszynowy Tikkakoski M/44,0.83
KP m/44 submachine gun,0.83
LIM-49 Nike Zeus,15.24
LIM-49 Nike Zeus,15.24
LIM-49 Nike Zeus,15.24
LIM-49 Nike Zeus,15.24
MOWAG Shark,7.52
PLZ-07,6.6
PLZ-07自行榴弹炮,6.6
PLZ-07,6.6
Pindad G2,0.221
Ruger Deerfield Carbine,0.9398
Ruger Gunsite Scout,1.0033
Smith & Wesson M&P10,0.95504
Smith & Wesson M&P10,0.95504
史密斯威森軍警型M&P10半自動步槍,0.95504
Smith & Wesson M&P10,0.95504
特三号戦車,4.07
Special Number 3 Light Tank Ku-Ro,4.07
Tactical Armored Vehicle Patrol,6.629
Textron Tactical Armoured Patrol Vehicle,6.629
Tifon 2A,6.45
颱風2A主力戰車,6.45
Tifon 2a,6.45
Tulpar (IFV),7.23
UTAS UTS-15,0.71882
UTS-15泵動式霰彈槍,0.71882
UTAS UTS-15,0.71882
VK4502(P),10.71
VK 4502 (P),10.71
VK 4502 (P),10.71
VK4502(P),10.71
VK 4502 (P),10.71
Vulcan V18,0.9906
West Spring Gun,1.8161
Zastava M70 (pistola),0.165
Zastava M70 (пистолет),0.165
Zastava M70 (pistol),0.165
Zastava M98/48,1.11
Zastava M 98/48,1.11
Baikal MP-153,1.25
Baikal MP-153,1.25
HMS Europa (1783),44.196
Mack NO,7.3152
マック NO 重牽引トラック,7.3152
Mack NO (artillerietrekker),7.3152
Mack NO,7.3152
Storm Search and Rescue Tactical Vehicle,0.3302
38M Botond,5.7
Корсар (ПТРК),1.16
Corsar,1.16
Engin léger de combat,4.97
ELC計画,4.97
ELC AMX,4.97
Engin Léger de Combat,4.97
ELC計劃,4.97
ELC project,4.97
Fusil General Liu,1.225
General Liu rifle,1.225
HMS Borer (1812),25.6032
HMS Curlew (1795),28.956
HMS Forward (1805),24.384
Hamada (pistola),0.165
Hamada Type pistol,0.165
多口径单兵武器,0.91
Multi Caliber Individual Weapon System,0.91
Revolver Nirbheek,0.1778
Nirbheek,0.1778
North China Type 19 Handgun,0.235
Radschlepper Ost,6.22
Škoda Radschlepper Ost,6.22
Škoda RSO,6.22
Škoda RSO,6.22
Radschlepper Ost,6.22
Remington Model 760,1.08204
Sōkō Sagyō Ki,4.865
装甲作業機,4.865
Sōkō Sagyō Ki,4.865
T-46 (戦車),5.5
T-46,5.5
Т-46,5.5
T-46 (tank),5.5
Type 93 Light Tank,4.47
Weihrauch HW 77,1.11989
105 mm Indian Field Gun,5.94
九八式八糎高角砲,4.777
九八式8公分高射炮,4.777
8 cm/60 Type 98 naval gun,4.777
Batignolles-Châtillon 25T,5.67
Batignolles-Châtillon 25t,5.67
Batignolles-Chatillon 25t,5.67
巴蒂尼奧勒-查狄倫25噸坦克,5.67
Batignolles-Chatillon Char 25T,5.67
Daystate Air Ranger,1.028
Frank Wesson Rifles,1.0922
HS Precision Pro 2000 HTR,1.13
H-S Precision Pro Series 2000 HTR,1.13
HMS Janus (1778),42.672
HMS Pearl (1708),35.6616
HMS Pearl (1726),37.7952
HMS Pearl (1726),37.7952
HMS Vestal (1833),39.624
Karabinek wz. 91/98/23,1.0
Karabinek wz. 91/98/23,1.0
MUPSOW,4.92
Mannlicher M1886,1.326
Mannlicher M1886,1.326
Mannlicher M1886,1.326
Model 17 grenade,0.06
RMMV Survivor R,6.5
Remington R5 RGP,0.68834
Ruger Model 44,0.9398
Sisu E13TP,9.5
T32 (танк),7.07
T32重型坦克,7.07
T32 heavy tank,7.07
TATA Kestrel,7.8
Tondar-69,10.8
ヴィッカース水陸両用戦車,3.9624
維克斯-考登勞爾特水陸兩棲輕戰車,3.9624
Vickers-Carden-Loyd Light Amphibious Tank,3.9624
XASM-3,5.25
XASM-3,5.25
SPECTRE light vehicle,5.33
10-inch gun M1895,9.32688
14-inch gun M1907,12.573
M809 5tトラック,7.9248
"5-ton 6x6 truck, M809 series",7.9248
AMX-38,5.28
AMX 38,5.28
Leyland 4-tonne truck,6.65
M19 Multiple Gun Motor Carriage,5.46
M19対空自走砲,5.46
M19 GMC,5.46
M19 (САУ),5.46
M19 Multiple Gun Motor Carriage,5.46
MDT ダビデ,4.47
MDT David,4.47
Mack Trucks in military service,4.2672
Mack Trucks in military service,4.572
Mack Trucks in military service,5.7912
Mack Trucks in military service,6.096
Mack Trucks in military service,6.7056
Mack Trucks in military service,7.0104
Mack Trucks in military service,7.3152
Mack Trucks in military service,7.9248
Mack Trucks in military service,9.4488
Mannlicher M1893,1.227
Mannlicher M1893,1.227
Mannlicher M1893,1.227
Mauser-Koka,1.35
Объект 478,7.007
Object 478,7.007
Potzdam Musket 1723,1.43383
Rossi R46102,0.1651
Ruger SR22,0.16256
Swiss Mannlicher M1893 Carbine,1.0
T19 Howitzer Motor Carriage,6.096
T19 Howitzer Motor Carriage,6.096
T30 Howitzer Motor Carriage,6.28
T30 75mm自走榴弾砲,6.28
T30 (САУ),6.28
T30 Howitzer Motor Carriage,6.28
T40 Whizbang,2.667
ADEN cannon,1.64
ADEN (Kanone),1.64
ADEN,1.64
Canon ADEN de 30 mm,1.64
ADEN,1.64
ADEN (機関砲),1.64
Działko ADEN,1.64
Baker rifle,1.143
Baker Rifle,1.143
Fusil Baker,1.143
Fucile Baker,1.143
ベイカー銃,1.143
Karabin Bakera,1.143
貝克式步槍,1.143
Gari (arma),0.58
Gari (sword),0.58
HMS Orpheus (1809),44.196
Ruger LCR,0.1651
Ruger LCR,0.1651
Ruger LCR,0.1651
スタームルガー LCR,0.1651
Ruger LCR,0.1651
ARWEN 37,0.71
ARWEN 37,0.71
アーウェン37,0.71
Advanced Individual Combat Weapon,0.738
Advanced Individual Combat Weapon,0.738
Advanced Infantry Combat Weapon,0.738
Agni (Rakete),15.0
Agni (misil),15.0
Agni (missile),15.0
Agni (missile),15.0
Agni (missile),15.0
Indyjski strategiczny program balistyczny Agni,15.0
Агни (ракета),15.0
烈火系列飛彈,15.0
Alvis Stormer,5.27
ストーマー装甲車,5.27
Alvis Stormer,5.27
FV4333 Stormer,5.27
أرجون (دبابة),10.638
Arjun (Panzer),10.638
Arjun MBT (carro de combate),10.638
Arjun (tank),10.638
Arjun,10.638
Arjun,10.638
アージュン (戦車),10.638
Arjun,10.638
Арджун (танк),10.638
Arjun,10.638
阿瓊主戰坦克,10.638
Barak-1,2.1
Barak 1,2.1
IAI Barak,2.1
Barak (missile),2.1
バラク (ミサイル),2.1
Барак (зенитный ракетный комплекс),2.1
闪电-1导弹,2.1
Barak 8 (missile),4.5
闪电-8导弹,4.5
Barak 8,4.5
Bison (transporte blindado de personal),6.5
Bison (transporter opancerzony),6.5
Bison (armoured personnel carrier),6.5
Carden Loyd tankette,2.4384
Carden-Loyd Tankette,2.4384
Carden-Loyd Mk.VI,2.4384
Chenillette Carden-Loyd,2.4384
Carden-Loyd Mk VI tankette,2.4384
カーデン・ロイド豆戦車,2.4384
Vickers Carden Loyd Mark VI,2.4384
Carden-Loyd Mk VI,2.4384
卡登·洛伊德超輕型戰車,2.4384
Cheetah MMPV,5.4864
Cheetah MMPV,5.4864
KP-SAM Shin-Gung,1.68
Chiron (missile),1.68
KP-SAM Shingung,1.68
神弓,1.68
Colt Paterson Revolver,0.34925
Colt Paterson,0.34925
Colt Paterson,0.34925
Кольт Патерсон,0.34925
Flugabwehrkanonenpanzer Gepard,7.68
Flakpanzer Gepard,7.68
Flugabwehrkanonenpanzer Gepard,7.68
Gepard,7.68
ゲパルト自走対空砲,7.68
Cheetah PRTL,7.68
Gepard (działo przeciwlotnicze),7.68
Gepard,7.68
Гепард (ЗСУ),7.68
獵豹式防空坦克,7.68
Gama Goat,5.7658
Gama Goat,5.7658
Gama Goat,5.7658
Gama Goat,5.7658
HMS Pallas (1757),39.0144
Karabin Interdynamics MKR,0.84
Interdynamics MKR,0.84
Interdynamics MKR,0.84
Jati-Matic,0.375
Jatimatic,0.375
Jati-Matic,0.375
Pistolet maszynowy Jati-Matic,0.375
Jatimatic,0.375
傑迪瑪蒂克衝鋒槍,0.375
KAN,3.3528
KAN Little Joe,3.3528
Kel-Tec RFB,0.6604
Kel-Tec RFB,0.6604
Karabin Kel-Tec RFB,0.6604
Kel-Tec RFB半自動步槍,0.6604
Land Rover Wolf,4.55
Land Rover Wolf,4.55
Veicoli militari Land Rover,4.55
ランドローバー ウルフ,4.55
Land Rover Wolf,4.55
Land Rover Wolf,4.55
M141 Bunker Defeat Munition,0.81
ام جي ام-52 لانس,6.1
MGM-52 Lance,6.1
MGM-52 Lance,6.1
MGM-52 Lance,6.1
MGM-52 Lance,6.1
MGM-52 (ミサイル),6.1
MGM-52 Lance,6.1
MGM-52 Lance,6.1
MGM-52 «Ланс»,6.1
MQR-16 Gunrunner,4.8768
Marder (Schützenpanzer),6.79
Marder (IFV),6.79
Marder (vehículo blindado),6.79
Marder,6.79
Marder (véhicule de combat d'infanterie),6.79
マルダー歩兵戦闘車,6.79
Marder 1,6.79
Marder (IFV),6.79
Мардер (БМП),6.79
貂鼠式步兵戰車,6.79
Marder I,5.38
Marder I,5.38
Marder I,5.38
Marder I,5.38
Marder I,5.38
マルダーI,5.38
Marder I,5.38
Marder I,5.38
Marder I,5.38
Marder I,5.38
黃鼠狼I驅逐戰車,5.38
ماردر 2,6.36
Marder II,6.36
Marder II,6.36
Marder II,6.36
Marder II,6.36
Marder II,6.36
マルダーII,6.36
Marder II,6.36
Marder II,6.36
Marder II,6.36
黃鼠狼II驅逐戰車,6.36
Marine Scout Sniper Rifle,1.07315
海軍陸戰隊偵察狙擊步槍,1.07315
Oerlikon-Contraves Mosquito,0.111
Mosquito (missile),0.111
Murata-Gewehr,1.294
Fusil Murata,1.294
Murata (fucile),1.294
村田銃,1.294
Karabin Murata Meiji 13-Shiki,1.294
Murata rifle,1.294
Opal (transporter opancerzony),6.45
Опал (бронетранспортёр),6.45
Opal (armoured personnel carrier),6.45
RGN hand grenade,0.113
Granat RGN,0.113
РГН (граната),0.113
آر بي كي,1.04
RPK,1.04
RPK (Maschinengewehr),1.04
RPK,1.04
Kalachnikov RPK,1.04
RPK (mitragliatrice),1.04
RPK軽機関銃,1.04
Karabin maszynowy RPK,1.04
Ручной пулемёт Калашникова,1.04
RPK,1.04
RPK輕機槍,1.04
Raad-1,6.72
Raad-1,6.72
Raad-1,6.72
Raad-2,6.72
Raad-2,6.72
Remington MSR,0.9144
Remington Modular Sniper Rifle,0.9144
Remington MSR,0.9144
Remington MSR,0.9144
雷明登MSR狙擊步槍,0.9144
Remington MSR,0.9144
IMI バラクSP-21,0.1905
Pistolet Barak,0.1905
SP-21 Barak,0.1905
SS-20 Saber,16.5
RSD-10,16.5
RSD-10,16.5
RSD-10 Pionnier,16.5
RSD-10,16.5
RSD-10 (ミサイル),16.5
RSD-10,16.5
RSD-10 Pionier,16.5
РСД-10,16.5
RSD-10,16.5
ST Kinetics CPW,0.5
ST Kinetics CPW,0.5
新科動力CPW衝鋒槍,0.5
سي إيغل,4.14
Sea Eagle (missile),4.14
Sea Eagle,4.14
Sea Eagle,4.14
BAe Sea Eagle,4.14
Sea Eagle,4.14
Sea Eagle,4.14
Sea Eagle,4.14
Lotniczy karabin maszynowy wz. 1,0.95
Type 100 machine gun,0.95
رشاش طراز 100,0.89
Type 100 submachine gun,0.89
Typ 100 Maschinenpistole,0.89
Subfusil Tipo 100,0.89
Pistolet-mitrailleur Type 100,0.89
Type 100,0.89
一〇〇式機関短銃,0.89
Pistolet maszynowy Typ 100,0.89
Type-100 (пистолет-пулемёт),0.89
百式衝鋒槍,0.89
Type 97 81 mm infantry mortar,1.4224
Typ 97 81-mm-Infanterie-Mörser,1.4224
Mortero de Infantería Tipo 97 81 mm,1.4224
九七式曲射歩兵砲,1.4224
九七式迫擊炮,1.4224
Type 97 Chi-Ha,5.5
Typ 97 Chi-Ha,5.5
Tipo 97 Chi-Ha,5.5
Type 97 Chi-Ha,5.5
Type 97 Chi-Ha,5.5
九七式中戦車,5.5
Type 97 Chi-Ha,5.5
Typ 97 Chi-Ha,5.5
Type 97 Chi-Ha,5.5
Чи-Ха,5.5
九七式中戰車,5.5
Type 97 Chi-Ni,5.26
試製中戦車 チニ,5.26
Typ 97 Chi-Ni,5.26
Typ 97 Shinhōtō Chi-Ha,5.5
Typ 97 Shinhoto Chi-Ha,5.5
Type 97 ShinHoTo Chi-Ha,5.5
Шинхото Чи-Ха,5.5
Type 97 Te-Ke,3.68
Typ 97 Te-Ke,3.68
Tipo 97 Te-Ke,3.68
Type 97 Te-Ke,3.68
Type 97 Te-Ke,3.68
九七式軽装甲車,3.68
Type 97 Te-Ke,3.68
Typ 97 Te-Ke,3.68
Те-Ке,3.68
九七式輕裝甲車,3.68
Type 97 grenade,0.096012
Granada Tipo 97,0.096012
Type 97 (granata),0.096012
Grenade à main type 97,0.096012
九七式手榴弾,0.096012
Granat Typ 97,0.096012
Тип 97 (граната),0.096012
九七式手榴彈,0.096012
Type 97 sniper rifle,1.28
Fusil de francotirador Tipo 97,1.28
Fusil de précision Type 97,1.28
九七式狙撃銃,1.28
Karabin Typ 97,1.28
Тип 97 (снайперская винтовка),1.28
九七式狙擊步槍,1.28
Type 98 20 mm AAG Tank,4.78
Type 98 Ta-Se,4.78
Type 98 20 mm AA Half-Track Vehicle,3.6576
Type 98 Ko-Hi,3.6576
Typ 98 Ke-Ni,4.11
Type 98 Ke-Ni,4.11
Type 98 Ke-Ni,4.11
九八式軽戦車,4.11
Type 98 Ke-Ni,4.11
Typ 98 Ke-Ni,4.11
Ке-Ни,4.11
九八式輕戰車,4.11
Typ 98 So-Da,3.8
Type 98 So-Da,3.8
Type 98 So-Da,3.8
九八式装甲運搬車,3.8
Type 98 So-Da,3.8
Typ 98 So-Da,3.8
Со-Да,3.8
UGM-89 Perseus,7.62
Zeev装輪装甲車,5.75
Wolf Armoured Vehicle,5.75
Schipunow 2A42,3.027
Shipunov 2A42,3.027
30 mm automatic cannon 2A42,3.027
Shipunov 2A42,3.027
2A42,3.027
30-мм пушка 2А42,3.027
希普諾夫2A42機炮,3.027
CZ 110,0.18
Pistolet CZ 110,0.18
CZ 110手槍,0.18
DSR-precision DSR 1,0.99
AMP Technical Services DSR-1,0.99
DSR-Precision DSR-1,0.99
DSR-Precision DSR-1,0.99
DSR-1,0.99
Karabin DSR 1,0.99
AMP Technical Services DSR-1,0.99
DSR-1狙擊步槍,0.99
Fort-17,0.18
Pistolet Fort 17,0.18
Форт-17,0.18
KTO Rosomak,7.7
KTO Rosomak,7.7
Rosomak (transporter opancerzony),7.7
Komatsu LAV,4.4
Komatsu LAV,4.4
軽装甲機動車,4.4
Komatsu LAV,4.4
Komatsu LAV,4.4
輕裝甲機動車,4.4
LAROM,7.35
LAROM (lanciarazzi),7.35
LAROM,7.35
LAROM,7.35
MLI-84歩兵戦闘車,7.335
MLI-84,7.335
MLI-84,7.335
MLI-84,7.335
Remington Model 512 Sportsmaster,1.0922
Rohrbaugh R9,0.13208
Pistolet Rohrbaugh R9,0.13208
Ruger SR9,0.19177
スタームルガー SR9,0.19177
Ruger SR-Series,0.19177
Ruger SR9,0.19177
儒格SR系列手枪,0.19177
Smith & Wesson Modelo 60,0.168275
S&W Model 60,0.168275
Smith & Wesson Model 60,0.168275
史密斯威森M60左輪手槍,0.168275
Steam Wheel Tank,6.7818
Steam Wheel Tank,6.7818
Tanque a vapor sobre rodas,6.7818
Typ 01 LMAT,0.97
01式軽対戦車誘導弾,0.97
Type 01 LMAT,0.97
تايب 10,9.485
Typ 10 (Panzer),9.485
Tipo 10 (carro de combate),9.485
Type 10,9.485
Type 10,9.485
10式戦車,9.485
Type 10,9.485
Typ 10,9.485
Type 10,9.485
Тип 10,9.485
10式戰車,9.485
Typ 79 Jyu-MAT,1.5
79式対舟艇対戦車誘導弾,1.5
Type 79 Jyu-MAT,1.5
79式反載具飛彈,1.5
Typ 87 Chu-MAT,1.0
87式対戦車誘導弾,1.0
Type 87 Chu-MAT,1.0
Zastava M87,1.56
Zastava M87,1.56
M6 mortar,0.977
أن 94,0.943
AN-94,0.943
AN-94,0.943
Nikonov AN-94,0.943
AN-94,0.943
AN-94,0.943
AN-94,0.943
Karabin AN-94,0.943
АН-94,0.943
AN-94,0.943
AN-94突击步枪,0.943
AN-94,0.943
Agrale Marruá,3.8
Agrale Marruá AM,3.8
Agrale Marruá,3.8
Agrale Marruá,3.8
Arsenal P-M02,0.18
柯爾特CM901步槍,0.9525
Colt CM901,0.9525
豊和M1500,1.08
Howa M1500,1.08
KM SAM,4.61
KM-SAM,4.61
KA-BAR,0.301625
KA-BAR,0.301625
Ka-Bar,0.301625
Ka-Bar,0.301625
KA-BAR,0.301625
Ka-Bar,0.301625
卡巴刀,0.301625
Ka-Bar,0.301625
Kel-Tec PMR-30,0.201
Kel-Tec PMR-30,0.201
Kel-Tec PMR-30手槍,0.201
Kel-Tec PMR-30,0.201
QF 6 pounder 10 cwt gun,2.7432
Tatrapan,8.4
GAZ 3927,6.976
Волк (колёсная платформа),6.976
VPK-3927 Volk,6.976
巴雷特MRAD狙擊步槍,1.07696
Barrett MRAD,1.07696
BORS彈道計算機,0.063246
Barrett Optical Ranging System,0.063246
Bucher FS 10 Flugzeugschlepper 78,3.0
Bucher aircraft tractor,3.0
Pistola DoubleTap,0.1397
DoubleTap德林加手槍,0.1397
DoubleTap pistol,0.1397
FN P-12,0.9906
Freccia,7.6
VBM Freccia,7.6
Freccia (combattimento fanteria),7.6
Iveco - Oto Melara VBM Freccia,7.6
Фреччиа,7.6
Freccia IFV,7.6
Kahr MK series,0.13462
雷明登1911 R1手槍,0.2159
Remington 1911 R1,0.2159
Remington Model 572 Fieldmaster,1.016
Remington Model 660,0.98425
Remington Model Four,1.0668
Remington R11 RSASS,1.0033
Remington R11 RSASS,1.0033
雷明登R11 RSASS狙擊步槍,1.0033
Remington Semi Automatic Sniper System,1.0033
SRM M1216半自動霰彈槍,0.8255
SRM Arms Model 1216,0.8255
Smith & Wesson Governor,0.2159
AR-15,0.9906
ArmaLite AR-15,0.9906
AR-15,0.9906
AR-15,0.9906
AR-15,0.9906
AR-15,0.9906
Karabin AR-15,0.9906
AR-15,0.9906
AR-15自動步槍,0.9906
Armoured Multi-Purpose Vehicle,5.66
Armoured Multi-Purpose Vehicle,5.66
Pistola ametralladora Tipo 2,0.896
試製二型機関短銃,0.896
二式衝鋒槍,0.896
Experimental Model 2 submachine gun,0.896
FNSS Samur,13.0
HMS Prince Regent (1823),62.484
High Standard Model 10,0.66
High Standard Model 10,0.66
High Standard Modelo 10,0.66
High Standard Model 10,0.66
High Standard Model 10,0.66
高標10型半自動霰彈槍,0.66
Lance-grenades individuel modèle F1,0.605
LGI Mle F1,0.605
Lance-grenade individuel Mle F1 (LGI Mle F1),0.605
M1120 HEMTT Load Handling System,10.2108
Mini Paceman,4.109
Mini Paceman,4.109
Mini Paceman,4.109
Mini Paceman,4.109
Remington Model 10,1.2192
Remington Model 10,1.2192
Smith & Wesson No 3,0.305
S&W Modelo 3,0.305
Smith & Wesson Model 3,0.305
S&W N°3,0.305
"4,2-линейный револьвер системы Смита-Вессона",0.305
史密斯威森3型轉輪手槍,0.305
هاوتزر عيار 122 مم D-30) 2A18),5.4
122-mm-Haubitze D-30 (2A18),5.4
122 mm howitzer 2A18 (D-30),5.4
122 mm D-30,5.4
Obusier D-30 de 122 mm,5.4
D-30 122mm榴弾砲,5.4
122 mm haubica 2A18 (D-30),5.4
122-мм гаубица Д-30,5.4
2A18 (D-30),5.4
ASM-DT amphibious rifle,0.62
Karabin ASM-DT,0.62
АСМ-ДТ,0.62
Agni-II,21.0
Agni-II,21.0
Агни-II,21.0
Armalite AR-5,0.7112
Austin-Putilow Radpanzer,4.9
Austin Armoured Car,4.9
Austin-Putilov,4.9
オースチン装甲車,4.9
Putiłow-Austin,4.9
Остин (бронеавтомобиль),4.9
أوتوبليندا 41,5.21
Autoblindo AB41,5.21
Autoblinda Fiat-Ansaldo,5.21
AB 41,5.21
Autoblindo Fiat-Ansaldo,5.21
Autoblinda AB40/AB41/AB43,5.21
AB 41 (装甲車),5.21
Autoblinda 41,5.21
Autoblinda AB41,5.21
AB 41 (VBC),5.21
Autoblinda 41,5.21
BUL Storm,0.21
Bergmann MG 15nA machine gun,1.12
Karabin maszynowy Bergmann M1915,1.12
Bergmann MG 15,1.12
Browning Auto-5,1.27
Browning Auto-5,1.27
Browning Auto-5,1.27
FN/Browning Auto-5,1.27
ブローニング・オート5,1.27
Strzelba Browning A-5,1.27
Browning Auto-5,1.27
Browning Auto-5,1.27
白朗寧Auto-5半自動霰彈槍,1.27
Colt Modell 1900,0.22606
Colt M1900,0.22606
コルトM1900,0.22606
Pistolet Colt M1900,0.22606
Colt M1900,0.22606
Colt M1900,0.22606
柯爾特M1900手槍,0.22606
Colt Model 1908 Vest Pocket,0.1143
コルト・ベスト・ポケット,0.1143
柯爾特M1908袖珍型手槍,0.1143
Colt OHWS,0.249
柯爾特OHWS手槍,0.249
CSS-6,9.1
DF-15,9.1
DF-15,9.1
DF-15,9.1
DF-15 (ミサイル),9.1
Дунфэн-15,9.1
东风-15短程弹道导弹,9.1
CSS-9,13.0
DF-31,13.0
DF-31,13.0
DF-31,13.0
DF-31,13.0
DF-31 (ミサイル),13.0
DF-31,13.0
東風-31洲際彈道導彈,13.0
EPK (Pyrkal) Machine gun,0.9
FCM F1,10.53
FCM F1,10.53
FCM F1,10.53
FCM F1,10.53
FCM F1超重型坦克,10.53
FEG PA-63,0.175
FÉG PA-63,0.175
Pistolet FEG PA-63,0.175
FEG PA-63,0.175
FN Browning Modell 1903,0.205
FN Model 1903,0.205
FN Modelo 1903,0.205
Browning M1903,0.205
Pistolet Browning M1903,0.205
Browning M1903,0.205
FN M1903手槍,0.205
Spähwagen Fennek,5.71
Fennek,5.71
フェネック偵察車,5.71
